Unique ID,Date of Collection,Collector Name,Source Platform,Source Publication,Original Date,Title/Headline,URL,Search Query Used,Fraud Category,Fraud Subcategory,Narrative Type,TXT File Name,Notes
NA-10926,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"14 March, 2019","V.Gomathi vs The State Of Tamil Nadu on 14 March, 2019",https://indiankanoon.org/doc/108516213/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10926.txt,Court: Madras High Court | Doc ID: 108516213
NA-10927,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"14 August, 2017","Rajesh Dildanbhai Barhatt vs State Of Gujarat & on 14 August, 2017",https://indiankanoon.org/doc/154789458/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10927.txt,Court: Gujarat High Court | Doc ID: 154789458
NA-10928,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"5 March, 2001","Paras Ram Suthar vs Rajasthan High Court, Jodhpur & Ors. on 5 March, 2001",https://indiankanoon.org/doc/1396360/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10928.txt,Court: Rajasthan High Court - Jaipur | Doc ID: 1396360
NA-10929,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"12 January, 2005","Mahatma Gandhi Institute Of Technology ... vs Cc on 12 January, 2005",https://indiankanoon.org/doc/1514748/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10929.txt,"Court: Customs, Excise and Gold Tribunal - Bangalore | Doc ID: 1514748"
NA-10930,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"23 January, 2012","The Workmen vs . on 23 January, 2012",https://indiankanoon.org/doc/112157211/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10930.txt,Court: Delhi District Court | Doc ID: 112157211
NA-10931,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"2 December, 1977","Mohinder Singh Gill & Anr vs The Chiief Election Commissioner, New ... on 2 December, 1977",https://indiankanoon.org/doc/1831036/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10931.txt,Court: Supreme Court of India | Doc ID: 1831036
NA-10932,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 November, 2013","Deepika And Another vs State Of U.P. And 3 Others on 11 November, 2013",https://indiankanoon.org/doc/104237100/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10932.txt,Court: Allahabad High Court | Doc ID: 104237100
NA-10933,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 November, 2014","Associate Builders vs Delhi Development Authority on 25 November, 2014",https://indiankanoon.org/doc/31621011/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10933.txt,Court: Supreme Court of India | Doc ID: 31621011
NA-10934,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"17 April, 2003","Oil & Natural Gas Corporation Ltd vs Saw Pipes Ltd on 17 April, 2003",https://indiankanoon.org/doc/919241/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10934.txt,Court: Supreme Court of India | Doc ID: 919241
NA-10935,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 July, 1985","Union Of India And Another vs Tulsiram Patel And Others on 11 July, 1985",https://indiankanoon.org/doc/1134697/,social engineering fraud,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10935.txt,Court: Supreme Court of India | Doc ID: 1134697
NA-10936,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"5 February, 2022","Jawari Lal Lunia vs Union Of India on 5 February, 2022",https://indiankanoon.org/doc/160207107/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10936.txt,Court: Rajasthan High Court - Jodhpur | Doc ID: 160207107
NA-10937,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 November, 2023","Manohar Singh Kanyal vs State Of Uttarakhand on 9 November, 2023",https://indiankanoon.org/doc/110004289/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10937.txt,Court: Uttarakhand High Court | Doc ID: 110004289
NA-10938,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 November, 2023","Manohar Singh Kanyal vs State Of Uttarakhand on 9 November, 2023",https://indiankanoon.org/doc/105024839/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10938.txt,Court: Uttarakhand High Court | Doc ID: 105024839
NA-10939,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 November, 2023","Manohar Singh Kanyal vs State Of Uttarakhand on 9 November, 2023",https://indiankanoon.org/doc/37056177/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10939.txt,Court: Uttarakhand High Court | Doc ID: 37056177
NA-10940,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"31 July, 2024","The Ito Ward-1 (3),, Jamnagar vs Shah Parag Gulabchand (Huf)D, Jamnagar on 31 July, 2024",https://indiankanoon.org/doc/184264185/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10940.txt,Court: Income Tax Appellate Tribunal - Rajkot | Doc ID: 184264185
NA-10941,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"16 March, 2026","Dcit, Circle 5(1), Kolkata, Kolkata vs Global Capital Markets Limited, ... on 16 March, 2026",https://indiankanoon.org/doc/34443901/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10941.txt,Court: Income Tax Appellate Tribunal - Kolkata | Doc ID: 34443901
NA-10942,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"15 September, 2020","Combined Disscussion On Statutory Resolution Regarding Disapproval Of ... on 15 September, 2020",https://indiankanoon.org/doc/26016354/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10942.txt,Court: Lok Sabha Debates | Doc ID: 26016354
NA-10943,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 February, 2024","Shanno Mohammed Yusuf Warsi , Mumbai vs Income Tax Officer-25(1)(3), Mumbai on 26 February, 2024",https://indiankanoon.org/doc/61847943/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10943.txt,Court: Income Tax Appellate Tribunal - Mumbai | Doc ID: 61847943
NA-10944,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"21 May, 2013","Shri Pankaj Raj Shah, Pali vs Department Of Income Tax on 21 May, 2013",https://indiankanoon.org/doc/138213809/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10944.txt,Court: Income Tax Appellate Tribunal - Jodhpur | Doc ID: 138213809
NA-10945,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"28 March, 2025","Silver Stream Equities Private ... vs Commissioner Of Income Tax (Appeal) , ... on 28 March, 2025",https://indiankanoon.org/doc/179612595/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10945.txt,Court: Income Tax Appellate Tribunal - Mumbai | Doc ID: 179612595
NA-10946,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 January, 2023","Omang Trade & Management Pvt. Ltd., ... vs I.T.O.,Ward-8(2), Kolkata on 9 January, 2023",https://indiankanoon.org/doc/97967003/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10946.txt,Court: Income Tax Appellate Tribunal - Kolkata | Doc ID: 97967003
NA-10947,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 April, 2014","Criminal Revision No. 31/14 D.O.D ... vs Bma Wealth Creators Ltd & Others on 11 April, 2014",https://indiankanoon.org/doc/189843238/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10947.txt,Court: Delhi District Court | Doc ID: 189843238
NA-10948,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"10 October, 2017","Raksha Gupta & Ors vs State Of H.P. & Ors on 10 October, 2017",https://indiankanoon.org/doc/11361485/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10948.txt,Court: Himachal Pradesh High Court | Doc ID: 11361485
NA-10949,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 December, 2009","M/S. Opee Stock Link Ltd. & Another vs Sebi on 30 December, 2009",https://indiankanoon.org/doc/126565249/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10949.txt,Court: Securities Appellate Tribunal | Doc ID: 126565249
NA-10950,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"13 August, 2014","Raman Uppal vs State Of Punjab on 13 August, 2014",https://indiankanoon.org/doc/25859128/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10950.txt,Court: Punjab-Haryana High Court | Doc ID: 25859128
NA-10951,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 July, 2008","Sanjay Kumar Gupta vs Sebi on 8 July, 2008",https://indiankanoon.org/doc/198508103/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10951.txt,Court: Securities Appellate Tribunal | Doc ID: 198508103
NA-10952,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"12 April, 2017","Classic Shares & Stock Broking Services ... vs Asst Cit Cen Cir 40, Mumbai on 12 April, 2017",https://indiankanoon.org/doc/81561711/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10952.txt,Court: Income Tax Appellate Tribunal - Mumbai | Doc ID: 81561711
NA-10953,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"17 October, 2022","Bharat Bhushan vs State Of Punjab on 17 October, 2022",https://indiankanoon.org/doc/170416665/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10953.txt,Court: Punjab-Haryana High Court | Doc ID: 170416665
NA-10954,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"3 April, 2025","The State Of West Bengal vs Baishakhi Bhattacharyya (Chatterjee) on 3 April, 2025",https://indiankanoon.org/doc/22637432/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10954.txt,Court: Supreme Court of India | Doc ID: 22637432
NA-10955,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"3 March, 2026","Anwar Dhebar vs State Of Chhattisgarh on 3 March, 2026",https://indiankanoon.org/doc/96556320/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10955.txt,Court: Chattisgarh High Court | Doc ID: 96556320
NA-10956,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"2 July, 2024","Suneet Kaur vs State Of Punjab And Ors on 2 July, 2024",https://indiankanoon.org/doc/60864864/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10956.txt,Court: Punjab-Haryana High Court | Doc ID: 60864864
NA-10957,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"12 April, 2016","Calcutta Stock Exchange Ltd. & Anr vs Security And Exchange Board Of India & ... on 12 April, 2016",https://indiankanoon.org/doc/124217762/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10957.txt,Court: Calcutta High Court (Appellete Side) | Doc ID: 124217762
NA-10958,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 June, 2022","Mahabir Kansi vs The State Of Jharkhand on 30 June, 2022",https://indiankanoon.org/doc/19167638/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10958.txt,Court: Jharkhand High Court | Doc ID: 19167638
NA-10959,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 May, 2017","Pb. & Hry. High Court Chandigarh Thro Its ... vs State Information Commission, Pb. & Anr on 9 May, 2017",https://indiankanoon.org/doc/79946209/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10959.txt,Court: Punjab-Haryana High Court | Doc ID: 79946209
NA-10960,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"29 August, 2023","Dilipbhai Kiritbhai Mer vs State Of Gujarat on 29 August, 2023",https://indiankanoon.org/doc/27879033/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10960.txt,Court: Gujarat High Court | Doc ID: 27879033
NA-10961,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 July, 2023","Shyam vs The State Of Madhya Pradesh on 11 July, 2023",https://indiankanoon.org/doc/69086287/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10961.txt,Court: Madhya Pradesh High Court | Doc ID: 69086287
NA-10962,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"29 September, 2020","B.Venkatesan vs State Rep. By Its on 29 September, 2020",https://indiankanoon.org/doc/40195491/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10962.txt,Court: Madras High Court | Doc ID: 40195491
NA-10963,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 March, 2022","Md. Shah Daud Khan vs The Officer-In-Charge on 8 March, 2022",https://indiankanoon.org/doc/96755803/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10963.txt,Court: Manipur High Court | Doc ID: 96755803
NA-10964,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 April, 2019","Jitendra Singh vs Home Department on 25 April, 2019",https://indiankanoon.org/doc/193893216/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10964.txt,Court: Madhya Pradesh High Court | Doc ID: 193893216
NA-10965,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"13 September, 2013","Jarnail Singh Etc vs State Of Punjab Etc on 13 September, 2013",https://indiankanoon.org/doc/68307301/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10965.txt,Court: Punjab-Haryana High Court | Doc ID: 68307301
NA-10966,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"24 April, 2006","Ashok Kumar Sahu And Ors. vs Director General, Central Bureau Of ... on 24 April, 2006",https://indiankanoon.org/doc/345529/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10966.txt,Court: Orissa High Court | Doc ID: 345529
NA-10967,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"1 December, 2021","Deo Shankar Mishra vs The State Of Bihar Through The Cbi, New ... on 1 December, 2021",https://indiankanoon.org/doc/83146414/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10967.txt,Court: Patna High Court - Orders | Doc ID: 83146414
NA-10968,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"10 March, 2023","J&K Service Selection Board vs Vinkal Sharma & Ors on 10 March, 2023",https://indiankanoon.org/doc/64837155/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10968.txt,Court: Jammu & Kashmir High Court | Doc ID: 64837155
NA-10969,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"15 July, 2024","Balvinder Singh vs State Of Haryana on 15 July, 2024",https://indiankanoon.org/doc/97454786/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10969.txt,Court: Punjab-Haryana High Court | Doc ID: 97454786
NA-10970,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"1 November, 2021","Sabita Tandia And Others vs State Of Odisha And Others .... Opposite ... on 1 November, 2021",https://indiankanoon.org/doc/39536594/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,THIRD-PARTY,NA-10970.txt,Court: Orissa High Court | Doc ID: 39536594
NA-10971,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"16 December, 2014","Regarding Minimum Support Price Of Crops And Scarcity Of Urea/Fertilizers. on 16 December, 2014",https://indiankanoon.org/doc/154862554/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10971.txt,Court: Lok Sabha Debates | Doc ID: 154862554
NA-10972,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"15 January, 2025","Shri Krishan Kumar Jalan,Bangalore vs Ito, W-1, Sirsa on 15 January, 2025",https://indiankanoon.org/doc/60095281/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10972.txt,Court: Income Tax Appellate Tribunal - Chandigarh | Doc ID: 60095281
NA-10973,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"24 April, 2001","Discussion On The Demand For Grant No. 20 Under The Control Of The Department Of ... on 24 April, 2001",https://indiankanoon.org/doc/796968/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10973.txt,Court: Lok Sabha Debates | Doc ID: 796968
NA-10974,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 February, 2009","Discussion Regarding Situation Arising Out Of Alleged Mismanagement Of Affairs ... on 25 February, 2009",https://indiankanoon.org/doc/944242/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,VICTIM,NA-10974.txt,Court: Lok Sabha Debates | Doc ID: 944242
NA-10975,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 July, 2024","Ito -24(2)(1), Mumbai, Piramal ... vs Kailash Chandra Gupta, Huf, Mumbai on 26 July, 2024",https://indiankanoon.org/doc/25180467/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10975.txt,Court: Income Tax Appellate Tribunal - Mumbai | Doc ID: 25180467
NA-10976,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 July, 2024","Kaushik Chandravadan Parikh, Mumbai vs Nfac, Delhi on 26 July, 2024",https://indiankanoon.org/doc/31578034/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10976.txt,Court: Income Tax Appellate Tribunal - Mumbai | Doc ID: 31578034
NA-10977,2026-03-31,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 April, 2007","Discussion On The Motion For Consideration Of The Finance Bill, 2007 (Discussion ... on 30 April, 2007",https://indiankanoon.org/doc/162572/,manipulation scam,Social Engineering and Romance/Sextortion,Social Engineering,NEAR-MISS,NA-10977.txt,Court: Lok Sabha Debates | Doc ID: 162572
